FECHA_HORA,HORA,PERIODO,KWH_REC_BESS,KWH_ENT_BESS,BESS_REC_kW,BESS_ENT_kW,KWH_REC_BANCO,KWH_ENT_BANCO,BANCO_REC_kW,BANCO_ENT_kW,BESS_NETO_kWh,BANCO_NETO_kWh,Mejora_BESS_BANCO_kWh,Mejora_BESS_BANCO_kW,IUSA_CON_BESS_BANCO_kW,IUSA_SIN_BESS_BANCO_kW
10/06/2026 17:05,17,Intermedio,57.6,0.0,691.2,0.0,2999.2000000000003,0.0,35990.4,0.0,57.6,2999.2000000000003,2941.6000000000004,35299.200000000004,35990.4,35299.200000000004
10/06/2026 18:05,18,Intermedio,28.8,345.6,345.6,4147.200000000001,2373.6,0.0,28483.199999999997,0.0,-316.8,2373.6,2690.4,32284.800000000003,28483.199999999997,32284.8
10/06/2026 19:05,19,Intermedio,0.0,1569.6,0.0,18835.199999999997,1306.4,0.0,15676.800000000001,0.0,-1569.6,1306.4,2876.0,34512.0,15676.800000000001,34512.0
10/06/2026 20:05,20,Intermedio,0.0,1656.0,0.0,19872.0,1324.8000000000002,0.0,15897.600000000002,0.0,-1656.0,1324.8000000000002,2980.8,35769.600000000006,15897.600000000002,35769.600000000006
10/06/2026 21:05,21,Punta,0.0,1180.8,0.0,14169.599999999999,1324.8000000000002,0.0,15897.600000000002,0.0,-1180.8,1324.8000000000002,2505.6000000000004,30067.200000000004,15897.600000000002,30067.2
10/06/2026 22:05,22,Punta,43.2,244.8,518.4000000000001,2937.6000000000004,2097.6,0.0,25171.199999999997,0.0,-201.60000000000002,2097.6,2299.2,27590.399999999998,25171.199999999997,27590.399999999994
10/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,2465.6,0.0,29587.199999999997,0.0,43.2,2465.6,2422.4,29068.800000000003,29587.199999999997,29068.799999999996
11/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,2484.0,0.0,29808.0,0.0,57.6,2484.0,2426.4,29116.800000000003,29808.0,29116.8
11/06/2026 01:05,1,Intermedio,5529.6,0.0,66355.20000000001,0.0,7488.8,0.0,89865.6,0.0,5529.6,7488.8,1959.1999999999998,23510.399999999998,89865.6,23510.399999999994
11/06/2026 02:05,2,Base,57.6,0.0,691.2,0.0,3514.4,0.0,42172.8,0.0,57.6,3514.4,3456.8,41481.600000000006,42172.8,41481.600000000006
11/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,2925.6,0.0,35107.2,0.0,57.6,2925.6,2868.0,34416.0,35107.2,34416.0
11/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,2815.2,0.0,33782.399999999994,0.0,43.2,2815.2,2772.0,33264.0,33782.399999999994,33263.99999999999
11/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,2852.0,0.0,34224.0,0.0,43.2,2852.0,2808.8,33705.600000000006,34224.0,33705.6
11/06/2026 06:05,6,Base,57.6,0.0,691.2,0.0,2686.4,0.0,32236.800000000003,0.0,57.6,2686.4,2628.8,31545.600000000002,32236.800000000003,31545.600000000002
11/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,2999.2,0.0,35990.399999999994,0.0,43.2,2999.2,2956.0,35472.0,35990.399999999994,35471.99999999999
11/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,3312.0,0.0,39744.0,0.0,43.2,3312.0,3268.8,39225.600000000006,39744.0,39225.6
11/06/2026 09:05,9,Intermedio,57.6,0.0,691.2,0.0,3900.8,0.0,46809.600000000006,0.0,57.6,3900.8,3843.2000000000003,46118.4,46809.600000000006,46118.40000000001
11/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,3661.6,0.0,43939.2,0.0,43.2,3661.6,3618.4,43420.8,43939.2,43420.799999999996
11/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,3312.0,0.0,39744.0,0.0,43.2,3312.0,3268.8,39225.600000000006,39744.0,39225.6
11/06/2026 12:05,12,Intermedio,57.6,0.0,691.2,0.0,3238.4,0.0,38860.8,0.0,57.6,3238.4,3180.8,38169.600000000006,38860.8,38169.600000000006
11/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,3183.2,0.0,38198.399999999994,0.0,43.2,3183.2,3140.0,37680.0,38198.399999999994,37679.99999999999
11/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,3146.4,0.0,37756.8,0.0,57.6,3146.4,3088.8,37065.600000000006,37756.8,37065.600000000006
11/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,3404.0,0.0,40848.0,0.0,43.2,3404.0,3360.8,40329.600000000006,40848.0,40329.6
11/06/2026 16:05,16,Intermedio,57.6,0.0,691.2,0.0,3551.2,0.0,42614.399999999994,0.0,57.6,3551.2,3493.6,41923.2,42614.399999999994,41923.2
11/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,3937.6,0.0,47251.2,0.0,43.2,3937.6,3894.4,46732.8,47251.2,46732.799999999996
11/06/2026 18:05,18,Intermedio,43.2,446.4,518.4000000000001,5356.799999999999,2649.6,0.0,31795.199999999997,0.0,-403.2,2649.6,3052.7999999999997,36633.6,31795.199999999997,36633.59999999999
11/06/2026 19:05,19,Intermedio,0.0,1526.4,0.0,18316.800000000003,1306.4,0.0,15676.800000000001,0.0,-1526.4,1306.4,2832.8,33993.600000000006,15676.800000000001,33993.600000000006
11/06/2026 20:05,20,Intermedio,0.0,1540.8,0.0,18489.6,1324.8000000000002,0.0,15897.600000000002,0.0,-1540.8,1324.8000000000002,2865.6000000000004,34387.200000000004,15897.600000000002,34387.2
11/06/2026 21:05,21,Punta,0.0,1267.2,0.0,15206.400000000001,1324.8000000000002,0.0,15897.600000000002,0.0,-1267.2,1324.8000000000002,2592.0,31104.0,15897.600000000002,31104.000000000004
11/06/2026 22:05,22,Punta,43.2,302.4,518.4000000000001,3628.7999999999997,2042.4,0.0,24508.800000000003,0.0,-259.2,2042.4,2301.6,27619.199999999997,24508.800000000003,27619.2
11/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,2428.8,0.0,29145.600000000002,0.0,43.2,2428.8,2385.6000000000004,28627.200000000004,29145.600000000002,28627.2
12/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,2465.6,0.0,29587.199999999997,0.0,43.2,2465.6,2422.4,29068.800000000003,29587.199999999997,29068.799999999996
12/06/2026 01:05,1,Intermedio,5630.400000000001,0.0,67564.8,0.0,7047.2,0.0,84566.4,0.0,5630.400000000001,7047.2,1416.7999999999993,17001.59999999999,84566.4,17001.59999999999
12/06/2026 02:05,2,Base,302.4,0.0,3628.7999999999997,0.0,3532.8,0.0,42393.600000000006,0.0,302.4,3532.8,3230.4,38764.8,42393.600000000006,38764.8
12/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,3201.6,0.0,38419.2,0.0,57.6,3201.6,3144.0,37728.0,38419.2,37728.0
12/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,2502.4,0.0,30028.800000000003,0.0,43.2,2502.4,2459.2000000000003,29510.4,30028.800000000003,29510.4
12/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,2502.4,0.0,30028.800000000003,0.0,43.2,2502.4,2459.2000000000003,29510.4,30028.800000000003,29510.4
12/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,2723.2000000000003,0.0,32678.4,0.0,43.2,2723.2000000000003,2680.0000000000005,32160.000000000007,32678.4,32160.0
12/06/2026 07:05,7,Intermedio,57.6,0.0,691.2,0.0,3404.0,0.0,40848.0,0.0,57.6,3404.0,3346.4,40156.8,40848.0,40156.8
12/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,3569.6,0.0,42835.2,0.0,43.2,3569.6,3526.4,42316.8,42835.2,42316.799999999996
12/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,3312.0,0.0,39744.0,0.0,43.2,3312.0,3268.8,39225.600000000006,39744.0,39225.6
12/06/2026 10:05,10,Intermedio,57.6,0.0,691.2,0.0,2852.0,0.0,34224.0,0.0,57.6,2852.0,2794.4,33532.8,34224.0,33532.8
12/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,3404.0,0.0,40848.0,0.0,43.2,3404.0,3360.8,40329.600000000006,40848.0,40329.6
12/06/2026 12:05,12,Intermedio,57.6,0.0,691.2,0.0,2612.8,0.0,31353.600000000002,0.0,57.6,2612.8,2555.2000000000003,30662.4,31353.600000000002,30662.4
12/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,2410.4,0.0,28924.800000000003,0.0,43.2,2410.4,2367.2000000000003,28406.4,28924.800000000003,28406.4
12/06/2026 14:05,14,Intermedio,43.2,0.0,518.4000000000001,0.0,2171.2,0.0,26054.399999999998,0.0,43.2,2171.2,2128.0,25536.0,26054.399999999998,25535.999999999996
12/06/2026 15:05,15,Intermedio,57.6,0.0,691.2,0.0,2263.2,0.0,27158.399999999998,0.0,57.6,2263.2,2205.6,26467.199999999997,27158.399999999998,26467.199999999997
12/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,2355.2,0.0,28262.399999999998,0.0,43.2,2355.2,2312.0,27744.0,28262.399999999998,27743.999999999996
12/06/2026 17:05,17,Intermedio,57.6,0.0,691.2,0.0,2024.0,0.0,24288.0,0.0,57.6,2024.0,1966.4,23596.800000000003,24288.0,23596.8
12/06/2026 18:05,18,Intermedio,43.2,115.2,518.4000000000001,1382.4,1674.4,0.0,20092.800000000003,0.0,-72.0,1674.4,1746.4,20956.800000000003,20092.800000000003,20956.800000000003
12/06/2026 19:05,19,Intermedio,0.0,547.2,0.0,6566.400000000001,1324.8000000000002,0.0,15897.600000000002,0.0,-547.2,1324.8000000000002,1872.0000000000002,22464.000000000004,15897.600000000002,22464.000000000004
12/06/2026 20:05,20,Intermedio,0.0,648.0,0.0,7776.0,1324.8000000000002,0.0,15897.600000000002,0.0,-648.0,1324.8000000000002,1972.8000000000002,23673.600000000002,15897.600000000002,23673.600000000002
12/06/2026 21:05,21,Punta,0.0,518.4,0.0,6220.799999999999,1324.8000000000002,0.0,15897.600000000002,0.0,-518.4,1324.8000000000002,1843.2000000000003,22118.4,15897.600000000002,22118.4
12/06/2026 22:05,22,Punta,43.2,144.0,518.4000000000001,1728.0,1729.6,0.0,20755.199999999997,0.0,-100.8,1729.6,1830.3999999999999,21964.8,20755.199999999997,21964.799999999996
12/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,1950.3999999999999,0.0,23404.8,0.0,43.2,1950.3999999999999,1907.1999999999998,22886.399999999998,23404.8,22886.399999999998
13/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,2079.2,0.0,24950.399999999998,0.0,43.2,2079.2,2035.9999999999998,24431.999999999996,24950.399999999998,24431.999999999996
13/06/2026 01:05,1,Intermedio,2520.0,0.0,30240.0,0.0,4213.6,0.0,50563.200000000004,0.0,2520.0,4213.6,1693.6000000000004,20323.200000000004,50563.200000000004,20323.200000000004
13/06/2026 02:05,2,Base,43.2,0.0,518.4000000000001,0.0,2410.4,0.0,28924.800000000003,0.0,43.2,2410.4,2367.2000000000003,28406.4,28924.800000000003,28406.4
13/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,2686.4,0.0,32236.800000000003,0.0,57.6,2686.4,2628.8,31545.600000000002,32236.800000000003,31545.600000000002
13/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,1968.8,0.0,23625.6,0.0,43.2,1968.8,1925.6,23107.199999999997,23625.6,23107.199999999997
13/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,1968.8,0.0,23625.6,0.0,43.2,1968.8,1925.6,23107.199999999997,23625.6,23107.199999999997
13/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,2263.2,0.0,27158.399999999998,0.0,43.2,2263.2,2220.0,26640.0,27158.399999999998,26639.999999999996
13/06/2026 07:05,7,Base,57.6,0.0,691.2,0.0,2760.0,0.0,33120.0,0.0,57.6,2760.0,2702.4,32428.800000000003,33120.0,32428.8
13/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,3183.2000000000003,0.0,38198.4,0.0,43.2,3183.2000000000003,3140.0000000000005,37680.00000000001,38198.4,37680.0
13/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,2355.2,0.0,28262.399999999998,0.0,43.2,2355.2,2312.0,27744.0,28262.399999999998,27743.999999999996
13/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,2134.4,0.0,25612.800000000003,0.0,43.2,2134.4,2091.2000000000003,25094.4,25612.800000000003,25094.4
13/06/2026 11:05,11,Intermedio,57.6,0.0,691.2,0.0,2300.0,0.0,27600.0,0.0,57.6,2300.0,2242.4,26908.800000000003,27600.0,26908.8
13/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,2300.0,0.0,27600.0,0.0,43.2,2300.0,2256.8,27081.600000000002,27600.0,27081.6
13/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,2134.4,0.0,25612.800000000003,0.0,43.2,2134.4,2091.2000000000003,25094.4,25612.800000000003,25094.4
13/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,2373.6,0.0,28483.199999999997,0.0,57.6,2373.6,2316.0,27792.0,28483.199999999997,27791.999999999996
13/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,2539.2,0.0,30470.399999999998,0.0,43.2,2539.2,2496.0,29952.0,30470.399999999998,29951.999999999996
13/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,2392.0,0.0,28704.0,0.0,43.2,2392.0,2348.8,28185.600000000002,28704.0,28185.6
13/06/2026 17:05,17,Intermedio,43.2,0.0,518.4000000000001,0.0,2907.2,0.0,34886.399999999994,0.0,43.2,2907.2,2864.0,34368.0,34886.399999999994,34367.99999999999
13/06/2026 18:05,18,Intermedio,43.2,388.79999999999995,518.4000000000001,4665.599999999999,2447.2,0.0,29366.399999999998,0.0,-345.59999999999997,2447.2,2792.7999999999997,33513.6,29366.399999999998,33513.6
13/06/2026 19:05,19,Intermedio,0.0,1396.8,0.0,16761.6,1324.8000000000002,0.0,15897.600000000002,0.0,-1396.8,1324.8000000000002,2721.6000000000004,32659.200000000004,15897.600000000002,32659.2
13/06/2026 20:05,20,Intermedio,0.0,1166.4,0.0,13996.800000000001,1306.4,0.0,15676.800000000001,0.0,-1166.4,1306.4,2472.8,29673.600000000002,15676.800000000001,29673.600000000002
13/06/2026 21:05,21,Intermedio,0.0,1353.6,0.0,16243.199999999999,1324.8000000000002,0.0,15897.600000000002,0.0,-1353.6,1324.8000000000002,2678.4,32140.800000000003,15897.600000000002,32140.800000000003
13/06/2026 22:05,22,Intermedio,28.8,244.8,345.6,2937.6000000000004,2134.4,0.0,25612.800000000003,0.0,-216.0,2134.4,2350.4,28204.800000000003,25612.800000000003,28204.800000000003
13/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,2060.8,0.0,24729.600000000002,0.0,43.2,2060.8,2017.6000000000001,24211.2,24729.600000000002,24211.2
14/06/2026 00:05,24,Intermedio,57.6,0.0,691.2,0.0,1803.1999999999998,0.0,21638.399999999998,0.0,57.6,1803.1999999999998,1745.6,20947.199999999997,21638.399999999998,20947.199999999997
14/06/2026 01:05,1,Base,5256.0,0.0,63072.0,0.0,6624.0,0.0,79488.0,0.0,5256.0,6624.0,1368.0,16416.0,79488.0,16416.0
14/06/2026 02:05,2,Base,43.2,0.0,518.4000000000001,0.0,2318.4,0.0,27820.800000000003,0.0,43.2,2318.4,2275.2000000000003,27302.4,27820.800000000003,27302.4
14/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,2097.6,0.0,25171.199999999997,0.0,57.6,2097.6,2040.0,24480.0,25171.199999999997,24479.999999999996
14/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,2226.4,0.0,26716.800000000003,0.0,43.2,2226.4,2183.2000000000003,26198.4,26716.800000000003,26198.4
14/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,2281.6,0.0,27379.199999999997,0.0,43.2,2281.6,2238.4,26860.800000000003,27379.199999999997,26860.799999999996
14/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,2171.2,0.0,26054.399999999998,0.0,43.2,2171.2,2128.0,25536.0,26054.399999999998,25535.999999999996
14/06/2026 07:05,7,Base,57.6,0.0,691.2,0.0,2244.8,0.0,26937.600000000002,0.0,57.6,2244.8,2187.2000000000003,26246.4,26937.600000000002,26246.4
14/06/2026 08:05,8,Base,43.2,0.0,518.4000000000001,0.0,2171.2,0.0,26054.399999999998,0.0,43.2,2171.2,2128.0,25536.0,26054.399999999998,25535.999999999996
14/06/2026 09:05,9,Base,43.2,0.0,518.4000000000001,0.0,2520.8,0.0,30249.600000000002,0.0,43.2,2520.8,2477.6000000000004,29731.200000000004,30249.600000000002,29731.2
14/06/2026 10:05,10,Base,43.2,0.0,518.4000000000001,0.0,2944.0,0.0,35328.0,0.0,43.2,2944.0,2900.8,34809.600000000006,35328.0,34809.6
14/06/2026 11:05,11,Base,57.6,0.0,691.2,0.0,3256.8,0.0,39081.600000000006,0.0,57.6,3256.8,3199.2000000000003,38390.4,39081.600000000006,38390.40000000001
14/06/2026 12:05,12,Base,43.2,0.0,518.4000000000001,0.0,3532.8,0.0,42393.600000000006,0.0,43.2,3532.8,3489.6000000000004,41875.200000000004,42393.600000000006,41875.200000000004
14/06/2026 13:05,13,Base,43.2,0.0,518.4000000000001,0.0,3422.3999999999996,0.0,41068.799999999996,0.0,43.2,3422.3999999999996,3379.2,40550.399999999994,41068.799999999996,40550.399999999994
14/06/2026 14:05,14,Base,57.6,0.0,691.2,0.0,3385.6,0.0,40627.2,0.0,57.6,3385.6,3328.0,39936.0,40627.2,39936.0
14/06/2026 15:05,15,Base,43.2,0.0,518.4000000000001,0.0,3496.0,0.0,41952.0,0.0,43.2,3496.0,3452.8,41433.600000000006,41952.0,41433.6
14/06/2026 16:05,16,Base,43.2,0.0,518.4000000000001,0.0,3422.4,0.0,41068.8,0.0,43.2,3422.4,3379.2000000000003,40550.4,41068.8,40550.4
14/06/2026 17:05,17,Base,57.6,0.0,691.2,0.0,3312.0,0.0,39744.0,0.0,57.6,3312.0,3254.4,39052.8,39744.0,39052.8
14/06/2026 18:05,18,Base,28.8,590.4,345.6,7084.799999999999,2686.4,0.0,32236.800000000003,0.0,-561.6,2686.4,3248.0,38976.0,32236.800000000003,38976.0
14/06/2026 19:05,19,Base,0.0,2678.4,0.0,32140.800000000003,1324.8000000000002,0.0,15897.600000000002,0.0,-2678.4,1324.8000000000002,4003.2000000000003,48038.4,15897.600000000002,48038.40000000001
14/06/2026 20:05,20,Intermedio,0.0,2779.2,0.0,33350.399999999994,1324.8000000000002,0.0,15897.600000000002,0.0,-2779.2,1324.8000000000002,4104.0,49248.0,15897.600000000002,49248.0
14/06/2026 21:05,21,Intermedio,43.2,57.6,518.4000000000001,691.2,3385.6,0.0,40627.2,0.0,-14.399999999999999,3385.6,3400.0,40800.0,40627.2,40799.99999999999
14/06/2026 22:05,22,Intermedio,57.6,0.0,691.2,0.0,3845.6,0.0,46147.2,0.0,57.6,3845.6,3788.0,45456.0,46147.2,45456.0
14/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,3514.3999999999996,0.0,42172.799999999996,0.0,43.2,3514.3999999999996,3471.2,41654.399999999994,42172.799999999996,41654.399999999994
15/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,3588.0,0.0,43056.0,0.0,43.2,3588.0,3544.8,42537.600000000006,43056.0,42537.6
15/06/2026 01:05,1,Intermedio,5716.8,0.0,68601.6,0.0,8408.8,0.0,100905.59999999999,0.0,5716.8,8408.8,2691.999999999999,32303.99999999999,100905.59999999999,32303.999999999985
15/06/2026 02:05,2,Base,1180.8,0.0,14169.599999999999,0.0,5133.6,0.0,61603.200000000004,0.0,1180.8,5133.6,3952.8,47433.600000000006,61603.200000000004,47433.600000000006
15/06/2026 03:05,3,Base,57.6,0.0,691.2,0.0,3624.8,0.0,43497.600000000006,0.0,57.6,3624.8,3567.2000000000003,42806.4,43497.600000000006,42806.40000000001
15/06/2026 04:05,4,Base,43.2,0.0,518.4000000000001,0.0,3164.8,0.0,37977.600000000006,0.0,43.2,3164.8,3121.6000000000004,37459.200000000004,37977.600000000006,37459.200000000004
15/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,3109.6000000000004,0.0,37315.200000000004,0.0,43.2,3109.6000000000004,3066.4000000000005,36796.8,37315.200000000004,36796.8
15/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,2760.0,0.0,33120.0,0.0,43.2,2760.0,2716.8,32601.600000000002,33120.0,32601.6
15/06/2026 07:05,7,Intermedio,43.2,0.0,518.4000000000001,0.0,2980.8,0.0,35769.600000000006,0.0,43.2,2980.8,2937.6000000000004,35251.200000000004,35769.600000000006,35251.200000000004
15/06/2026 08:05,8,Intermedio,57.6,0.0,691.2,0.0,2980.8,0.0,35769.600000000006,0.0,57.6,2980.8,2923.2000000000003,35078.4,35769.600000000006,35078.40000000001
15/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,3606.4,0.0,43276.8,0.0,43.2,3606.4,3563.2000000000003,42758.4,43276.8,42758.4
15/06/2026 10:05,10,Intermedio,43.2,0.0,518.4000000000001,0.0,4268.8,0.0,51225.600000000006,0.0,43.2,4268.8,4225.6,50707.200000000004,51225.600000000006,50707.200000000004
15/06/2026 11:05,11,Intermedio,57.6,0.0,691.2,0.0,4931.2,0.0,59174.399999999994,0.0,57.6,4931.2,4873.599999999999,58483.2,59174.399999999994,58483.2
15/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,4287.2,0.0,51446.399999999994,0.0,43.2,4287.2,4244.0,50928.0,51446.399999999994,50927.99999999999
15/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,4765.6,0.0,57187.200000000004,0.0,43.2,4765.6,4722.400000000001,56668.8,57187.200000000004,56668.8
15/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,4692.0,0.0,56304.0,0.0,57.6,4692.0,4634.4,55612.799999999996,56304.0,55612.8
15/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,4618.4,0.0,55420.799999999996,0.0,43.2,4618.4,4575.2,54902.399999999994,55420.799999999996,54902.399999999994
15/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,4526.4,0.0,54316.799999999996,0.0,43.2,4526.4,4483.2,53798.399999999994,54316.799999999996,53798.399999999994
15/06/2026 17:05,17,Intermedio,57.6,0.0,691.2,0.0,4618.4,0.0,55420.799999999996,0.0,57.6,4618.4,4560.799999999999,54729.59999999999,55420.799999999996,54729.6
15/06/2026 18:05,18,Intermedio,28.8,921.5999999999999,345.6,11059.199999999999,3680.0,0.0,44160.0,0.0,-892.8,3680.0,4572.8,54873.600000000006,44160.0,54873.6
15/06/2026 19:05,19,Intermedio,0.0,3830.4,0.0,45964.8,1012.0,0.0,12144.0,0.0,-3830.4,1012.0,4842.4,58108.799999999996,12144.0,58108.8
15/06/2026 20:05,20,Intermedio,0.0,4017.6,0.0,48211.2,1012.0,0.0,12144.0,0.0,-4017.6,1012.0,5029.6,60355.200000000004,12144.0,60355.2
15/06/2026 21:05,21,Punta,0.0,3830.4,0.0,45964.8,1012.0,0.0,12144.0,0.0,-3830.4,1012.0,4842.4,58108.799999999996,12144.0,58108.8
15/06/2026 22:05,22,Punta,43.2,849.6,518.4000000000001,10195.2,3496.0,0.0,41952.0,0.0,-806.4,3496.0,4302.4,51628.799999999996,41952.0,51628.8
15/06/2026 23:05,23,Intermedio,43.2,0.0,518.4000000000001,0.0,4397.6,0.0,52771.200000000004,0.0,43.2,4397.6,4354.400000000001,52252.8,52771.200000000004,52252.8
16/06/2026 00:05,24,Intermedio,43.2,0.0,518.4000000000001,0.0,4048.0,0.0,48576.0,0.0,43.2,4048.0,4004.8,48057.600000000006,48576.0,48057.6
16/06/2026 01:05,1,Intermedio,5097.6,0.0,61171.200000000004,0.0,8556.0,0.0,102672.0,0.0,5097.6,8556.0,3458.3999999999996,41500.799999999996,102672.0,41500.799999999996
16/06/2026 02:05,2,Base,6033.6,0.0,72403.20000000001,0.0,9512.800000000001,0.0,114153.6,0.0,6033.6,9512.800000000001,3479.2000000000007,41750.40000000001,114153.6,41750.399999999994
16/06/2026 03:05,3,Base,3916.8,0.0,47001.600000000006,0.0,7985.6,0.0,95827.20000000001,0.0,3916.8,7985.6,4068.8,48825.600000000006,95827.20000000001,48825.600000000006
16/06/2026 04:05,4,Base,57.6,0.0,691.2,0.0,4250.4,0.0,51004.799999999996,0.0,57.6,4250.4,4192.799999999999,50313.59999999999,51004.799999999996,50313.6
16/06/2026 05:05,5,Base,43.2,0.0,518.4000000000001,0.0,3569.6,0.0,42835.2,0.0,43.2,3569.6,3526.4,42316.8,42835.2,42316.799999999996
16/06/2026 06:05,6,Base,43.2,0.0,518.4000000000001,0.0,3624.8,0.0,43497.600000000006,0.0,43.2,3624.8,3581.6000000000004,42979.200000000004,43497.600000000006,42979.200000000004
16/06/2026 07:05,7,Intermedio,57.6,0.0,691.2,0.0,4029.6,0.0,48355.2,0.0,57.6,4029.6,3972.0,47664.0,48355.2,47664.0
16/06/2026 08:05,8,Intermedio,43.2,0.0,518.4000000000001,0.0,3974.4,0.0,47692.8,0.0,43.2,3974.4,3931.2000000000003,47174.4,47692.8,47174.4
16/06/2026 09:05,9,Intermedio,43.2,0.0,518.4000000000001,0.0,4195.2,0.0,50342.399999999994,0.0,43.2,4195.2,4152.0,49824.0,50342.399999999994,49823.99999999999
16/06/2026 10:05,10,Intermedio,57.6,0.0,691.2,0.0,3900.8,0.0,46809.600000000006,0.0,57.6,3900.8,3843.2000000000003,46118.4,46809.600000000006,46118.40000000001
16/06/2026 11:05,11,Intermedio,43.2,0.0,518.4000000000001,0.0,4581.6,0.0,54979.200000000004,0.0,43.2,4581.6,4538.400000000001,54460.8,54979.200000000004,54460.8
16/06/2026 12:05,12,Intermedio,43.2,0.0,518.4000000000001,0.0,5078.4,0.0,60940.799999999996,0.0,43.2,5078.4,5035.2,60422.399999999994,60940.799999999996,60422.399999999994
16/06/2026 13:05,13,Intermedio,43.2,0.0,518.4000000000001,0.0,5409.6,0.0,64915.200000000004,0.0,43.2,5409.6,5366.400000000001,64396.8,64915.200000000004,64396.8
16/06/2026 14:05,14,Intermedio,57.6,0.0,691.2,0.0,4544.8,0.0,54537.600000000006,0.0,57.6,4544.8,4487.2,53846.399999999994,54537.600000000006,53846.40000000001
16/06/2026 15:05,15,Intermedio,43.2,0.0,518.4000000000001,0.0,4581.6,0.0,54979.200000000004,0.0,43.2,4581.6,4538.400000000001,54460.8,54979.200000000004,54460.8
16/06/2026 16:05,16,Intermedio,43.2,0.0,518.4000000000001,0.0,5244.0,0.0,62928.0,0.0,43.2,5244.0,5200.8,62409.600000000006,62928.0,62409.6
16/06/2026 17:05,17,Intermedio,57.6,0.0,691.2,0.0,4710.4,0.0,56524.799999999996,0.0,57.6,4710.4,4652.799999999999,55833.59999999999,56524.799999999996,55833.6
16/06/2026 18:05,18,Intermedio,28.8,936.0,345.6,11232.0,3698.4,0.0,44380.8,0.0,-907.2,3698.4,4605.6,55267.200000000004,44380.8,55267.200000000004
